id;question;extra;suspicious_status;suspicious_note
026;She brought this burden [upon herself:t.Reflexive](обременение) by refusing to ask for help when needed.;Она взвалила этот груз на себя, отказавшись просить о помощи, когда это было необходимо.;0;  
027;He took all the blame [upon himself:t.Reflexive](обременение) to protect his colleagues.;Он взял всю вину на себя, чтобы защитить своих коллег.;0;  
028;I placed unnecessary responsibility [upon myself:t.Reflexive](обременение) instead of delegating tasks.;Я возложил на себя ненужную ответственность, вместо того чтобы делегировать задачи.;0;  
029;They imposed additional difficulties [upon themselves:t.Reflexive](обременение) by overcomplicating the process.;Они создали себе дополнительные трудности, чрезмерно усложнив процесс.;0;  
030;She assumed the entire financial burden [upon herself:t.Reflexive](обременение) to keep her family secure.;Она взяла на себя весь финансовый груз, чтобы обеспечить безопасность своей семьи.;0;  

# Reflexive(Возвратные): patterns.prepositions > Useful > Over oneself (самоконтроль)
001;He has complete control [over himself:t.Reflexive](самоконтроль).;Он полностью контролирует себя.;0;  
002;She struggled [over herself:t.Reflexive](самоконтроль).;Она боролась с собой.;0;  
003;I regained power [over myself:t.Reflexive](самоконтроль).;Я восстановил контроль над собой.;0;  
004;They lost control [over themselves:t.Reflexive](самоконтроль).;Они потеряли контроль над собой.;0;  
005;He fought [over himself:t.Reflexive](самоконтроль).;Он боролся с самим собой.;0;  
006;She gained control [over herself:t.Reflexive](самоконтроль) after years of struggling with anxiety.;Она обрела контроль над собой после многолетней борьбы с тревогой.;0;  
007;He lost power [over himself:t.Reflexive](самоконтроль) when emotions took over.;Он утратил контроль над собой, когда эмоции взяли верх.;0;  
008;I fought [over myself:t.Reflexive](самоконтроль) to remain calm during the argument.;Я боролся с собой, чтобы оставаться спокойным во время спора.;0;  
